Queuing Time	Time/Label
0	5511.33444
4.97338	5511.33444
0	5605.63834
1.66864	5605.63834
0	5711.26859
9.10106	5711.26859
0	5815.02115
10.37864	5815.02115
0	5917.9487
14.23719	5917.9487
0	6016.55564
9.79359	6016.55564
0	6111.98702
7.44363	6111.98702
0	6208.75786
2.62296	6208.75786
0	6310.65798
3.03618	6310.65798
0	6413.86778
5.64469	6413.86778
0	6521.77593
18.16106	6521.77593
0	6614.19775
10.18006	6614.19775
0	6716.84905
11.33761	6716.84905
0	6815.07413
8.16989	6815.07413
0	6912.99303
10.97085	6912.99303
0	7009.33469
3.94731	7009.33469
0	7116.3338
11.34499	7116.3338
0	7216.62171
11.84154	7216.62171
0	7318.72939
12.09088	7318.72939
0	7412.80097
6.76603	7412.80097
0	7510.93075
4.9599	7510.93075
0	7613.71213
11.14784	7613.71213
0	7717.6654
13.5469	7717.6654
0	7817.34001
12.1478	7817.34001
0	7915.57624
9.07044	7915.57624
0	8016.23159
12.80035	8016.23159
0	8120.13587
14.71573	8120.13587
0	8215.8871
11.30408	8215.8871
0	8317.1631
14.751	8317.1631
0	8419.68302
10.55217	8419.68302
0	8514.08009
11.29838	8514.08009
0	8615.14188
10.71529	8615.14188
0	8714.01888
6.4609	8714.01888
0	8817.24239
15.17907	8817.24239
0	8911.66237
4.53917	8911.66237
0	9012.25923
6.90718	9012.25923
0	9109.97246
4.60419	9109.97246
0	9210.07085
7.90692	9210.07085
0	9315.00531
9.81898	9315.00531
0	9416.08206
12.10126	9416.08206
0	9511.51794
6.9175	9511.51794
0	9612.90042
3.94645	9612.90042
0	9719.00732
13.63633	9719.00732
0	9810.91083
6.4858	9810.91083
0	9923.7619
18.4889	9923.7619
0	10018.07199
13.31486	10018.07199
0	10119.32926
13.11653	10119.32926
0	10213.64354
7.54943	10213.64354
0	10314.46472
9.70427	10314.46472
0	10416.84337
10.91688	10416.84337
0	10508.98974
4.32842	10508.98974
0	10611.33797
5.45612	10611.33797
0	10718.44165
14.91373	10718.44165
0	10815.22823
11.83009	10815.22823
0	10919.38876
14.01255	10919.38876
0	11011.31527
4.02983	11011.31527
0	11118.08114
17.23754	11118.08114
0	11213.50786
6.01675	11213.50786
0	11319.19969
14.68326	11319.19969
0	11408.52774
4.05069	11408.52774
0	11520.07677
13.67128	11520.07677
0	11616.98969
13.56172	11616.98969
0	11710.84671
5.95788	11710.84671
0	11813.36544
6.82902	11813.36544
0	11921.11508
14.6312	11921.11508
0	12014.34401
10.39682	12014.34401
0	12114.35497
8.80581	12114.35497
0	12215.93809
13.26825	12215.93809
0	12311.21436
5.88964	12311.21436
0	12411.74096
6.43613	12411.74096
0	12510.79619
7.55253	12510.79619
0	12623.63
21.44824	12623.63
0	12712.38848
8.31552	12712.38848
0	12814.77806
8.8966	12814.77806
0	12917.26006
12.06661	12917.26006
0	13011.30121
9.07666	13011.30121
0	13122.10519
16.11851	13122.10519
0	13215.7266
7.04025	13215.7266
0	13313.84924
9.42266	13313.84924
0	13416.70054
9.21604	13416.70054
0	13514.21362
9.47652	13514.21362
0	13615.05254
14.43653	13615.05254
0	13710.04176
3.39287	13710.04176
0	13820.875
16.41144	13820.875
0	13908.60167
2.56509	13908.60167
0	14014.06458
6.94306	14014.06458
0	14117.02127
12.82404	14117.02127
0	14211.99537
6.41634	14211.99537
0	14316.6425
11.34245	14316.6425
0	14418.30739
14.32591	14418.30739
0	14515.73948
11.13935	14515.73948
0	14619.34915
12.78268	14619.34915
0	14710.69399
5.53619	14710.69399
0	14809.13382
7.45161	14809.13382
0	14917.76384
10.61308	14917.76384
0	15018.96437
14.82563	15018.96437
0	15114.89822
8.89191	15114.89822
0	15209.91032
4.60873	15209.91032
0	15317.51973
14.33284	15317.51973
0	15423.64
17.645	15423.64
0	15521.37944
17.33741	15521.37944
0	15616.75218
11.79633	15616.75218
0	15718.04644
13.27965	15718.04644
0	15814.92236
11.26521	15814.92236
0	15913.26398
10.92206	15913.26398
0	16011.95632
3.74715	16011.95632
0	16109.82869
4.53341	16109.82869
0	16216.74721
14.48022	16216.74721
0	16312.69813
8.15498	16312.69813
0	16419.18814
17.11787	16419.18814
0	16511.43292
6.80145	16511.43292
0	16612.8928
10.62783	16612.8928
0	16714.13044
8.58833	16714.13044
0	16814.61416
7.52489	16814.61416
0	16915.14525
13.81426	16915.14525
0	17018.64147
15.37051	17018.64147
0	17112.56587
7.2998	17112.56587
0	17217.12895
9.79618	17217.12895
0	17318.07713
13.37659	17318.07713
0	17415.79598
8.80991	17415.79598
0	17512.768
6.46881	17512.768
0	17612.91482
8.38298	17612.91482
0	17711.70635
6.66843	17711.70635
0	17809.4447
5.71413	17809.4447
0	17913.31667
8.67014	17913.31667
0	18016.77068
10.00194	18016.77068
0	18116.79333
11.56342	18116.79333
0	18212.63566
6.33023	18212.63566
0	18317.1216
14.83486	18317.1216
0	18413.53446
9.18271	18413.53446
0	18514.27761
7.58424	18514.27761
0	18609.76167
2.55301	18609.76167
0	18720.98466
13.79595	18720.98466
0	18813.86779
9.38951	18813.86779
0	18921.96757
16.60962	18921.96757
0	19010.61662
6.08703	19010.61662
0	19119.57314
15.7753	19119.57314
0	19214.27571
8.63746	19214.27571
0	19319.12047
14.30187	19319.12047
0	19415.55513
8.09547	19415.55513
0	19512.04415
7.49841	19512.04415
0	19621.22233
18.55528	19621.22233
0	19724.25265
17.44615	19724.25265
0	19813.8975
8.16678	19813.8975
0	19915.10519
12.5021	19915.10519
0	20012.13376
8.04657	20012.13376
0	20117.19236
11.94351	20117.19236
0	20208.82032
2.21402	20208.82032
0	20311.59237
6.97825	20311.59237
0	20417.82681
11.67249	20417.82681
0	20517.68561
12.10022	20517.68561
0	20612.83628
4.94681	20612.83628
0	20721.29048
17.6192	20721.29048
0	20816.26894
8.50649	20816.26894
0	20912.30137
7.03819	20912.30137
0	21013.16137
8.15812	21013.16137
0	21114.08431
10.22841	21114.08431
0	21214.44405
11.12125	21214.44405
0	21314.05378
9.75695	21314.05378
0	21414.52939
12.90318	21414.52939
0	21515.95645
11.2183	21515.95645
0	21616.97753
9.87817	21616.97753
0	21717.90192
12.16214	21717.90192
0	21819.44074
13.14553	21819.44074
0	21918.30256
15.05507	21918.30256
0	22015.65285
14.27963	22015.65285
0	22115.27772
10.25732	22115.27772
0	22220.69172
15.18664	22220.69172
0	22316.75578
10.98362	22316.75578
0	22407.73799
3.55093	22407.73799
0	22516.9777
12.52639	22516.9777
0	22613.28924
9.33396	22613.28924
0	22715.73563
11.65843	22715.73563
0	22813.74446
8.93739	22813.74446
0	22914.33317
5.1185	22914.33317
0	23013.72106
8.8713	23013.72106
0	23111.14466
5.92272	23111.14466
0	23215.46694
11.48133	23215.46694
0	23316.37035
11.3881	23316.37035
0	23414.5862
13.47408	23414.5862
0	23518.00214
12.5452	23518.00214
0	23617.974
14.24689	23617.974
0	23713.05825
7.82315	23713.05825
0	23810.57161
7.49059	23810.57161
0	23917.72609
10.71822	23917.72609
0	24011.25121
5.63516	24011.25121
0	24121.54467
17.49655	24121.54467
0	24219.88785
14.08525	24219.88785
0	24319.93939
13.58362	24319.93939
0	24413.64615
6.80251	24413.64615
0	24512.61591
8.28012	24512.61591
0	24620.61078
14.53152	24620.61078
0	24719.92049
15.27692	24719.92049
0	24813.31219
7.94091	24813.31219
0	24916.75934
13.1597	24916.75934
0	25011.94264
8.23079	25011.94264
0	25115.0241
9.98224	25115.0241
0	25208.95453
4.37908	25208.95453
0	25319.26207
11.67184	25319.26207
0	25411.34161
4.61035	25411.34161
0	25511.00184
0.98055	25511.00184
0	25613.85945
7.87645	25613.85945
0	25712.51082
8.70937	25712.51082
0	25810.49124
6.32409	25810.49124
0	25917.03284
13.14559	25917.03284
0	26011.15152
5.56994	26011.15152
0	26111.51408
7.3797	26111.51408
0	26218.19871
11.3062	26218.19871
0	26310.52664
6.6207	26310.52664
0	26416.46829
11.31605	26416.46829
0	26514.07036
9.07789	26514.07036
0	26613.32502
7.69642	26613.32502
0	26709.23078
5.93614	26709.23078
0	26810.22306
5.6118	26810.22306
0	26917.632
15.99693	26917.632
0	27013.93833
6.62013	27013.93833
0	27115.29141
11.87708	27115.29141
0	27206.63294
2.67589	27206.63294
0	27323.49043
16.58653	27323.49043
0	27414.865
10.46576	27414.865
0	27515.91466
12.28136	27515.91466
0	27613.43846
10.28747	27613.43846
0	27712.34188
7.79958	27712.34188
0	27822.35686
16.88745	27822.35686
0	27915.75901
11.36767	27915.75901
0	28017.39924
12.58943	28017.39924
0	28118.52431
11.93535	28118.52431
0	28219.9067
13.64583	28219.9067
0	28312.50074
8.03791	28312.50074
0	28412.00923
8.52401	28412.00923
0	28514.65199
11.43611	28514.65199
0	28615.35846
12.685	28615.35846
0	28717.14878
11.67002	28717.14878
0	28818.51095
16.46136	28818.51095
0	28913.5716
9.47101	28913.5716
0	29013.44207
7.01686	29013.44207
0	29113.82393
10.73492	29113.82393
0	29219.30607
15.86559	29219.30607
0	29316.63669
8.59749	29316.63669
0	29413.47383
9.72904	29413.47383
0	29514.47713
9.87572	29514.47713
0	29616.39109
12.70358	29616.39109
0	29716.22821
13.89611	29716.22821
0	29816.97245
14.14452	29816.97245
0	29911.58808
6.01639	29911.58808
0	30014.31085
9.05805	30014.31085
0	30117.75456
11.16117	30117.75456
0	30213.54355
9.33117	30213.54355
0	30315.33168
8.56758	30315.33168
0	30414.16993
6.60921	30414.16993
0	30522.2104
17.12764	30522.2104
0	30615.45391
9.77108	30615.45391
0	30711.67489
4.74542	30711.67489
0	30818.31807
14.2257	30818.31807
0	30919.9919
17.23518	30919.9919
0	31019.12998
14.63908	31019.12998
0	31117.55839
15.05003	31117.55839
0	31214.01509
8.49223	31214.01509
0	31314.62959
12.87514	31314.62959
0	31423.63629
18.00458	31423.63629
0	31511.54377
8.4356	31511.54377
0	31613.90831
6.81368	31613.90831
0	31714.62186
10.24748	31714.62186
0	31820.84881
18.18228	31820.84881
0	31916.61553
10.78865	31916.61553
0	32017.54833
13.11855	32017.54833
0	32115.7277
10.70208	32115.7277
0	32216.78885
12.95917	32216.78885
0	32310.79182
3.41385	32310.79182
0	32415.22086
9.15109	32415.22086
0	32514.49163
7.72667	32514.49163
0	32612.62301
7.03509	32612.62301
0	32716.94343
10.69646	32716.94343
0	32820.70685
17.15876	32820.70685
0	32914.71308
11.6525	32914.71308
0	33016.32523
15.23714	33016.32523
0	33111.342
6.78648	33111.342
0	33220.32206
14.63506	33220.32206
0	33317.2879
14.16829	33317.2879
0	33415.01383
12.17573	33415.01383
0	33512.50676
7.46798	33512.50676
0	33615.09441
10.78488	33615.09441
0	33712.73876
4.58392	33712.73876
0	33810.38845
5.76733	33810.38845
0	33907.94879
4.55846	33907.94879
0	34013.80321
9.536	34013.80321
0	34120.96831
16.72611	34120.96831
0	34214.6918
11.18571	34214.6918
0	34314.96321
8.80702	34314.96321
0	34414.45224
7.58608	34414.45224
0	34518.36903
14.76581	34518.36903
0	34615.14165
10.33683	34615.14165
0	34716.9217
13.23453	34716.9217
0	34816.57106
11.14074	34816.57106
0	34914.45061
6.8772	34914.45061
0	35019.52302
12.94096	35019.52302
0	35110.3355
4.03877	35110.3355
0	35211.70291
7.97917	35211.70291
0	35321.19566
12.9682	35321.19566
0	35418.73581
15.93228	35418.73581
0	35510.76798
2.1035	35510.76798
0	35617.28818
9.73283	35617.28818
0	35720.62197
12.09982	35720.62197
0	35812.90229
4.6567	35812.90229
0	35914.1721
8.93506	35914.1721
0	36016.97192
12.29214	36016.97192
0	36111.20187
7.44204	36111.20187
0	36214.17595
9.98961	36214.17595
0	36314.83247
7.4779	36314.83247
0	36415.72154
9.64433	36415.72154
0	36510.58912
6.35553	36510.58912
0	36615.41845
10.16213	36615.41845
0	36718.58649
13.33286	36718.58649
0	36818.26012
16.01298	36818.26012
0	36918.09806
14.35995	36918.09806
0	37018.79898
13.71081	37018.79898
0	37117.71187
12.81804	37117.71187
0	37216.41178
8.84825	37216.41178
0	37315.88472
12.14578	37315.88472
0	37414.11971
7.76735	37414.11971
0	37512.18804
3.63743	37512.18804
0	37614.09541
9.00031	37614.09541
0	37709.00505
1.34496	37709.00505
0	37815.59114
11.43815	37815.59114
0	37914.73124
10.91788	37914.73124
0	38017.05274
12.36736	38017.05274
0	38113.03174
7.36076	38113.03174
0	38221.58923
15.17876	38221.58923
0	38314.12041
14.12041	38314.12041
0	38419.43367
12.5577	38419.43367
0	38515.36441
8.44555	38515.36441
0	38615.43081
10.46811	38615.43081
0	38712.89584
7.41713	38712.89584
0	38815.63701
10.65354	38815.63701
0	38907.01027
1.86692	38907.01027
0	39014.74856
8.45722	39014.74856
0	39111.21166
3.62413	39111.21166
0	39214.69144
8.4274	39214.69144
0	39313.24519
7.36585	39313.24519
0	39411.26546
6.37421	39411.26546
0	39521.88491
19.29239	39521.88491
0	39619.76079
13.27499	39619.76079
0	39717.53601
11.70779	39717.53601
0	39818.77675
12.25812	39818.77675
0	39917.3635
11.52987	39917.3635
0	40014.60426
12.12249	40014.60426
0	40112.54223
7.26834	40112.54223
0	40221.39718
20.66397	40221.39718
0	40315.05628
8.31241	40315.05628
0	40418.84294
15.43464	40418.84294
0	40515.05228
13.59658	40515.05228
0	40609.81073
4.51738	40609.81073
0	40717.13398
12.43503	40717.13398
0	40816.98296
10.24121	40816.98296
0	40915.02799
12.18644	40915.02799
0	41013.70684
5.57807	41013.70684
0	41116.12786
11.87561	41116.12786
0	41214.44047
9.75826	41214.44047
0	41322.10174
20.22638	41322.10174
0	41424.27338
18.31502	41424.27338
0	41511.53038
7.15929	41511.53038
0	41616.70415
14.74492	41616.70415
0	41719.0158
16.39546	41719.0158
0	41817.05003
9.47215	41817.05003
0	41917.69066
13.46581	41917.69066
0	42015.11988
11.88754	42015.11988
0	42115.96655
9.56216	42115.96655
0	42216.11551
11.68166	42216.11551
0	42313.81071
8.41023	42313.81071
0	42415.73373
11.49543	42415.73373
0	42509.74321
2.79972	42509.74321
0	42615.82628
11.17554	42615.82628
0	42720.05818
12.99687	42720.05818
0	42817.45392
13.14953	42817.45392
0	42916.94202
9.63674	42916.94202
0	43015.96
12.34318	43015.96
0	43119.08535
15.38406	43119.08535
0	43213.40138
8.76085	43213.40138
0	43312.24224
6.12336	43312.24224
0	43407.29659
3.2642	43407.29659
0	43521.16656
14.22996	43521.16656
0	43616.16167
11.13425	43616.16167
0	43715.79577
8.53557	43715.79577
0	43815.90168
12.98678	43815.90168
0	43920.23431
15.57695	43920.23431
0	44015.12865
7.34972	44015.12865
0	44112.91036
7.15605	44112.91036
0	44219.08783
12.79813	44219.08783
0	44312.47737
7.05074	44312.47737
0	44409.75184
4.16718	44409.75184
0	44511.18848
6.05581	44511.18848
0	44616.31055
12.61671	44616.31055
0	44712.56315
6.09339	44712.56315
0	44814.96252
10.88496	44814.96252
0	44915.07089
8.07885	44915.07089
0	45016.27182
10.74128	45016.27182
0	45111.47558
7.84159	45111.47558
0	45214.04589
9.7829	45214.04589
0	45311.6246
6.04641	45311.6246
0	45416.11963
9.95761	45416.11963
0	45511.06213
6.81203	45511.06213
0	45619.87929
15.17158	45619.87929
0	45712.87567
4.68871	45712.87567
0	45814.71621
6.69682	45814.71621
0	45912.56309
7.141	45912.56309
0	46016.45762
11.43664	46016.45762
0	46110.43861
4.14871	46110.43861
0	46215.14724
9.56555	46215.14724
0	46314.55646
10.78687	46314.55646
0	46414.46657
10.08587	46414.46657
0	46514.04263
10.17309	46514.04263
0	46614.84251
8.35875	46614.84251
0	46720.79425
14.83479	46720.79425
0	46819.52583
14.54661	46819.52583
0	46916.71705
11.78725	46916.71705
0	47011.63281
7.90502	47011.63281
0	47109.77526
0.62239	47109.77526
0	47215.57497
9.4026	47215.57497
0	47318.55683
13.461	47318.55683
0	47417.99052
9.46825	47417.99052
0	47519.48788
14.61912	47519.48788
0	47613.87
8.52623	47613.87
0	47712.18805
5.5448	47712.18805
0	47819.75356
16.0111	47819.75356
0	47914.26562
8.78042	47914.26562
0	48014.34363
7.9839	48014.34363
0	48115.64185
7.01239	48115.64185
0	48216.18381
11.13827	48216.18381
0	48313.38806
9.81338	48313.38806
0	48414.97706
11.94468	48414.97706
0	48514.32734
12.55528	48514.32734
0	48619.55346
18.00354	48619.55346
0	48712.35259
5.83532	48712.35259
0	48812.60545
7.84471	48812.60545
0	48911.86579
5.55481	48911.86579
0	49012.9615
7.43233	49012.9615
0	49112.76597
6.56469	49112.76597
0	49218.78797
17.94197	49218.78797
0	49316.84402
13.7995	49316.84402
0	49420.00887
16.29639	49420.00887
0	49509.26488
4.2324	49509.26488
0	49619.45049
15.37355	49619.45049
0	49715.72822
9.63404	49715.72822
0	49813.03826
7.36195	49813.03826
0	49912.91611
6.43968	49912.91611
0	50015.46138
11.91106	50015.46138
0	50113.37718
7.61007	50113.37718
0	50213.42701
8.24532	50213.42701
0	50310.88768
7.75133	50310.88768
0	50417.4599
10.29253	50417.4599
0	50514.82112
11.90559	50514.82112
0	50617.6735
11.41413	50617.6735
0	50719.8972
12.38827	50719.8972
0	50813.22075
5.97792	50813.22075
0	50914.70967
8.99286	50914.70967
0	51020.26311
16.63666	51020.26311
0	51112.64952
4.55226	51112.64952
0	51214.69297
9.31676	51214.69297
0	51310.45135
4.39427	51310.45135
0	51409.95818
8.30159	51409.95818
0	51520.43438
13.74422	51520.43438
0	51611.18821
10.3602	51611.18821
0	51710.4399
2.92286	51710.4399
0	51817.76588
8.39883	51817.76588
0	51916.5555
14.77267	51916.5555
0	52017.40633
11.24044	52017.40633
0	52114.62671
9.34938	52114.62671
0	52215.04411
10.99822	52215.04411
0	52311.75391
10.07554	52311.75391
0	52414.65604
12.16497	52414.65604
0	52514.87319
8.26886	52514.87319
0	52614.34383
8.5857	52614.34383
0	52704.53255
1.72221	52704.53255
0	52806.30648
0.4609	52806.30648
0	52917.32638
9.84674	52917.32638
0	53011.87909
7.59084	53011.87909
0	53121.48554
16.33689	53121.48554
0	53216.31632
13.3191	53216.31632
0	53317.51486
10.22234	53317.51486
0	53414.82054
9.99169	53414.82054
0	53511.80044
8.34958	53511.80044
0	53617.5221
11.02844	53617.5221
0	53715.36862
12.25796	53715.36862
0	53819.33869
13.3317	53819.33869
0	53922.58017
17.49319	53922.58017
0	54015.19237
9.59285	54015.19237
0	54112.93471
6.75774	54112.93471
0	54211.93347
5.15549	54211.93347
0	54316.3243
10.81453	54316.3243
0	54408.5098
2.6571	54408.5098
0	54511.69863
7.20055	54511.69863
0	54618.40313
13.395	54618.40313
0	54715.49306
13.41811	54715.49306
0	54813.05063
8.50753	54813.05063
0	54916.26856
12.75415	54916.26856
0	55012.26467
8.67558	55012.26467
0	55119.928
11.76101	55119.928
0	55214.8241
9.92726	55214.8241
0	55316.6993
12.12717	55316.6993
0	55417.86806
9.92351	55417.86806
0	55509.62864
4.30021	55509.62864
0	55617.09832
13.37352	55617.09832
0	55711.56735
3.83861	55711.56735
0	55817.74169
15.39319	55817.74169
0	55918.2194
11.11323	55918.2194
0	56006.35389
1.92798	56006.35389
0	56110.35015
6.58598	56110.35015
0	56215.64029
9.99353	56215.64029
0	56320.2357
14.19466	56320.2357
0	56417.74955
13.60294	56417.74955
0	56523.66623
19.40812	56523.66623
0	56618.85701
13.65881	56618.85701
0	56710.52599
4.44723	56710.52599
0	56818.08492
11.76925	56818.08492
0	56914.10999
9.39919	56914.10999
0	57019.02687
13.89648	57019.02687
0	57112.32144
6.43219	57112.32144
0	57213.88851
10.72722	57213.88851
0	57314.88746
10.3529	57314.88746
0	57414.14414
9.03247	57414.14414
0	57506.63685
1.39275	57506.63685
0	57613.37643
11.23957	57613.37643
0	57713.29778
8.24174	57713.29778
0	57816.25581
11.21418	57816.25581
0	57913.62084
6.51575	57913.62084
0	58016.0498
11.33821	58016.0498
0	58117.67131
11.41386	58117.67131
0	58218.60222
11.18354	58218.60222
0	58317.22909
9.93951	58317.22909
0	58410.5135
7.17651	58410.5135
0	58514.88664
11.32389	58514.88664
0	58622.0216
15.22528	58622.0216
0	58720.02871
16.75512	58720.02871
0	58814.50573
9.72358	58814.50573
0	58919.43857
14.25675	58919.43857
0	59008.47643
4.48167	59008.47643
0	59115.30271
11.02829	59115.30271
0	59211.72069
5.81912	59211.72069
0	59315.82479
9.64022	59315.82479
0	59416.35612
7.79762	59416.35612
0	59515.38105
10.34502	59515.38105
0	59618.4341
14.09429	59618.4341
0	59722.4377
18.02624	59722.4377
0	59813.90446
8.94772	59813.90446
0	59910.50183
5.17481	59910.50183
0	60015.13694
10.7367	60015.13694
0	60117.53919
14.24884	60117.53919
0	60212.55928
9.68161	60212.55928
0	60314.89342
8.32983	60314.89342
0	60413.37745
9.62295	60413.37745
0	60511.53832
5.2361	60511.53832
0	60613.52262
10.30037	60613.52262
0	60719.53708
13.69539	60719.53708
0	60810.28464
5.15597	60810.28464
0	60911.92162
7.18836	60911.92162
0	61012.57227
7.15146	61012.57227
0	61120.91291
17.10353	61120.91291
0	61205.51697
0.00309	61205.51697
0	61317.89736
10.08278	61317.89736
0	61419.69351
15.35773	61419.69351
0	61516.37888
8.56532	61516.37888
0	61616.1742
12.37891	61616.1742
0	61713.13003
11.33726	61713.13003
0	61820.22414
14.6904	61820.22414
0	61907.39996
2.13982	61907.39996
0	62014.62137
7.9947	62014.62137
0	62114.77927
11.61694	62114.77927
0	62212.1787
4.99386	62212.1787
0	62313.15543
7.14527	62313.15543
0	62420.8752
15.13925	62420.8752
0	62514.48241
5.17868	62514.48241
0	62612.31124
7.10069	62612.31124
0	62720.74747
16.43275	62720.74747
0	62819.17845
14.59802	62819.17845
0	62915.38878
10.14105	62915.38878
0	63018.95546
15.60356	63018.95546
0	63116.30087
6.63196	63116.30087
0	63215.16642
6.48668	63215.16642
0	63311.86477
6.94164	63311.86477
0	63412.78863
6.38825	63412.78863
0	63517.97114
11.11525	63517.97114
0	63616.06143
7.68012	63616.06143
0	63716.06875
11.28478	63716.06875
0	63813.80632
12.96163	63813.80632
0	63916.85213
14.28991	63916.85213
0	64017.03015
14.86798	64017.03015
0	64109.78282
5.68031	64109.78282
0	64214.01283
12.62114	64214.01283
0	64309.02313
1.55109	64309.02313
0	64415.11992
11.45717	64415.11992
0	64517.83782
13.19793	64517.83782
0	64615.41584
9.79075	64615.41584
0	64717.88265
11.29841	64717.88265
0	64812.51114
7.12946	64812.51114
0	64919.28857
11.72435	64919.28857
0	65017.94708
11.28666	65017.94708
0	65110.78719
5.08713	65110.78719
0	65213.03964
5.97147	65213.03964
0	65315.74157
11.61333	65315.74157
0	65416.49025
9.89608	65416.49025
0	65521.42874
17.5419	65521.42874
0	65612.68738
9.04464	65612.68738
0	65710.87289
7.12204	65710.87289
0	65814.64847
7.592	65814.64847
0	65919.96381
10.98718	65919.96381
0	66016.10964
10.55564	66016.10964
0	66116.12084
11.73436	66116.12084
0	66212.94987
7.52792	66212.94987
0	66317.85681
12.43167	66317.85681
0	66418.96314
13.13903	66418.96314
0	66512.49734
8.45599	66512.49734
0	66618.22892
11.14413	66618.22892
0	66719.50046
14.86982	66719.50046
0	66816.21489
10.90431	66816.21489
0	66912.50024
8.3181	66912.50024
0	67007.16138
2.20539	67007.16138
0	67109.13606
5.20152	67109.13606
0	67209.82089
3.93543	67209.82089
0	67317.42524
13.33109	67317.42524
0	67413.96542
7.94458	67413.96542
0	67512.99876
8.42758	67512.99876
0	67612.83771
5.83435	67612.83771
0	67706.60609
5.47353	67706.60609
0	67815.27468
12.19703	67815.27468
0	67910.06464
8.03415	67910.06464
0	68012.29253
9.05674	68012.29253
0	68116.56778
9.6891	68116.56778
0	68210.54299
4.85256	68210.54299
0	68317.45001
10.1516	68317.45001
0	68415.86227
12.12294	68415.86227
0	68510.18691
3.85726	68510.18691
0	68616.10644
12.86531	68616.10644
0	68714.93339
8.18943	68714.93339
0	68812.1791
5.71536	68812.1791
0	68914.04208
9.18438	68914.04208
0	69011.23266
7.63034	69011.23266
0	69107.1845
2.95568	69107.1845
0	69210.19085
4.22196	69210.19085
0	69311.11924
8.64929	69311.11924
0	69419.48376
17.00264	69419.48376
0	69518.0504
15.03398	69518.0504
0	69623.04042
18.62391	69623.04042
0	69706.9161
5.00819	69706.9161
0	69817.06755
14.82887	69817.06755
0	69916.45783
13.70068	69916.45783
0	70012.8075
11.36078	70012.8075
0	70116.91571
13.89723	70116.91571
0	70211.03757
8.91415	70211.03757
0	70310.93633
5.8473	70310.93633
0	70418.71679
15.20072	70418.71679
0	70514.67621
9.38437	70514.67621
0	70618.07211
14.84545	70618.07211
0	70715.47799
11.05014	70715.47799
0	70810.42152
5.31511	70810.42152
0	70918.66691
13.24995	70918.66691
0	71018.87177
12.28352	71018.87177
0	71115.25574
9.29013	71115.25574
0	71215.01601
11.54174	71215.01601
0	71313.16903
10.95473	71313.16903
0	71419.73739
15.55416	71419.73739
0	71514.34128
8.3407	71514.34128
0	71614.8257
6.66435	71614.8257
0	71717.72558
15.17481	71717.72558
0	71816.09375
10.80082	71816.09375
0	71911.0759
4.04908	71911.0759
0	72014.83814
8.08587	72014.83814
0	72107.44959
3.35035	72107.44959
0	72213.3106
8.90812	72213.3106
0	72313.2261
8.20577	72313.2261
0	72418.34968
12.16384	72418.34968
0	72516.67487
11.57483	72516.67487
0	72618.07852
13.17443	72618.07852
0	72714.12132
9.15595	72714.12132
0	72812.36839
7.0954	72812.36839
0	72913.88754
5.19259	72913.88754
0	73018.11377
13.2133	73018.11377
0	73115.46421
8.66377	73115.46421
0	73212.06495
4.74498	73212.06495
0	73316.73148
9.60583	73316.73148
0	73412.24916
3.22185	73412.24916
0	73515.87082
8.24573	73515.87082
0	73611.84226
7.46805	73611.84226
0	73716.25211
11.71316	73716.25211
