Queuing Time	Time/Label
0	33426.72536
7.82014	33426.72536
0	33524.29561
3.69142	33524.29561
0	33626.92959
4.74997	33626.92959
0	33718.99806
1.71085	33718.99806
0	33824.55579
2.85428	33824.55579
0	33921.52742
5.48144	33921.52742
0	34026.09475
4.41806	34026.09475
0	34128.91128
6.9699	34128.91128
0	34227.60607
7.847	34227.60607
0	34329.05926
0.15127	34329.05926
0	34426.57526
8.50872	34426.57526
0	34532.42949
5.76712	34532.42949
0	34627.09403
2.56039	34627.09403
0	34729.78035
3.19611	34729.78035
0	34836.19737
11.55717	34836.19737
0	34918.15551
4.07154	34918.15551
0	35026.54269
0.88625	35026.54269
0	35124.82542
6.66866	35124.82542
0	35233.85823
12.70889	35233.85823
0	35329.16698
6.66752	35329.16698
0	35428.75396
1.17073	35428.75396
0	35524.82297
4.7919	35524.82297
0	35628.11853
2.70534	35628.11853
0	35733.60008
11.56805	35733.60008
0	35819.81007
3.81258	35819.81007
0	35926.52786
5.893	35926.52786
0	36029.14489
3.08726	36029.14489
0	36122.45136
2.51264	36122.45136
0	36226.09518
2.01829	36226.09518
0	36325.70014
4.26051	36325.70014
0	36425.17221
8.11274	36425.17221
0	36518.87137
3.37592	36518.87137
0	36620.16803
5.34421	36620.16803
0	36726.77202
1.64761	36726.77202
0	36826.69143
2.5618	36826.69143
0	36939.27614
12.74981	36939.27614
0	37032.87476
9.2224	37032.87476
0	37132.72453
5.67371	37132.72453
0	37223.37855
6.79173	37223.37855
0	37324.89873
2.39577	37324.89873
0	37422.54772
2.41596	37422.54772
0	37528.62296
10.01109	37528.62296
0	37621.63051
4.11524	37621.63051
0	37723.62497
4.48606	37723.62497
0	37824.62895
5.677	37824.62895
0	37923.50257
0.39497	37923.50257
0	38027.7617
8.69427	38027.7617
0	38126.16282
7.17202	38126.16282
0	38230.17348
2.67414	38230.17348
0	38324.34604
0.03365	38324.34604
0	38432.97428
4.27024	38432.97428
0	38525.95266
2.1032	38525.95266
0	38632.42924
10.96001	38632.42924
0	38727.36773
6.62949	38727.36773
0	38830.88641
6.90983	38830.88641
0	38922.11696
8.78974	38922.11696
0	39031.92963
4.39837	39031.92963
0	39120.53141
5.28907	39120.53141
0	39226.2471
1.19336	39226.2471
0	39325.30148
10.66456	39325.30148
0	39428.58437
13.33046	39428.58437
0	39531.96946
1.34228	39531.96946
0	39634.79696
5.38397	39634.79696
0	39738.43129
15.34869	39738.43129
0	39832.85892
6.08432	39832.85892
0	39932.7632
12.07507	39932.7632
0	40025.47075
2.06355	40025.47075
0	40126.53099
4.42006	40126.53099
0	40235.39801
11.18349	40235.39801
0	40322.60172
13.49397	40322.60172
0	40430.399
2.61313	40430.399
0	40522.16182
2.23402	40522.16182
0	40630.88572
13.8514	40630.88572
0	40737.49753
15.50732	40737.49753
0	40829.21744
0.84164	40829.21744
0	40926.47201
2.9958	40926.47201
0	41029.23088
4.02928	41029.23088
0	41134.47195
9.85782	41134.47195
0	41221.72694
4.00458	41221.72694
0	41334.00202
4.38212	41334.00202
0	41432.85633
2.29407	41432.85633
0	41521.21755
1.49302	41521.21755
0	41633.18394
8.85668	41633.18394
0	41732.14174
4.36237	41732.14174
0	41824.29812
0.23002	41824.29812
0	41928.45511
8.28873	41928.45511
0	42023.63151
0.21219	42023.63151
0	42122.00503
2.17109	42122.00503
0	42224.51208
0.88666	42224.51208
0	42326.8689
3.45091	42326.8689
0	42423.87159
0.92482	42423.87159
0	42521.16012
0.15505	42521.16012
0	42635.83213
13.31885	42635.83213
0	42731.35093
6.45583	42731.35093
0	42835.01841
13.7101	42835.01841
0	42935.74412
15.29904	42935.74412
0	43027.11148
0.21944	43027.11148
0	43132.04998
7.46721	43132.04998
0	43220.55942
0.20773	43220.55942
0	43328.08747
9.18737	43328.08747
0	43432.2386
14.20888	43432.2386
0	43533.1653
1.71441	43533.1653
0	43626.00182
5.58429	43626.00182
0	43730.28313
6.09866	43730.28313
0	43824.1944
7.73916	43824.1944
0	43931.0978
1.51607	43931.0978
0	44030.78331
6.08649	44030.78331
0	44126.15058
0.4872	44126.15058
0	44229.26033
1.74302	44229.26033
0	44321.94665
2.29275	44321.94665
0	44424.04868
11.85004	44424.04868
0	44525.33587
2.09257	44525.33587
0	44625.90818
4.02953	44625.90818
0	44721.55755
0.11351	44721.55755
0	44816.90083
0.13484	44816.90083
0	44931.99335
8.4076	44931.99335
0	45023.31666
8.12762	45023.31666
0	45121.87754
2.13006	45121.87754
0	45224.98594
6.25075	45224.98594
0	45319.87919
1.69038	45319.87919
0	45430.80895
8.14028	45430.80895
0	45521.18793
2.97698	45521.18793
0	45624.56907
2.99668	45624.56907
0	45719.19832
0.47995	45719.19832
0	45836.76895
11.48482	45836.76895
0	45920.91968
0.03701	45920.91968
0	46029.8766
3.44446	46029.8766
0	46125.57678
4.27192	46125.57678
0	46220.75197
7.68323	46220.75197
0	46328.25507
2.38214	46328.25507
0	46432.2056
4.04333	46432.2056
0	46523.55272
3.00369	46523.55272
0	46628.62644
2.57742	46628.62644
0	46734.82643
1.92774	46734.82643
0	46830.48332
8.93095	46830.48332
0	46928.95088
0.33522	46928.95088
0	47022.48357
2.29371	47022.48357
0	47120.08424
5.61912	47120.08424
0	47223.21595
5.58747	47223.21595
0	47328.93684
14.96448	47328.93684
0	47426.86721
9.6529	47426.86721
0	47532.99702
2.89138	47532.99702
0	47626.56619
6.31071	47626.56619
0	47723.69147
6.79145	47723.69147
0	47834.09427
4.91005	47834.09427
0	47923.77059
3.95936	47923.77059
0	48024.06062
2.33562	48024.06062
0	48123.77146
0.01623	48123.77146
0	48224.52568
0.4996	48224.52568
0	48325.30357
0.99458	48325.30357
0	48428.70085
6.01341	48428.70085
0	48519.29379
1.33911	48519.29379
0	48632.00586
6.5831	48632.00586
0	48723.88346
0.27988	48723.88346
0	48820.49388
2.29905	48820.49388
0	48936.19704
11.67375	48936.19704
0	49020.0455
5.88016	49020.0455
0	49118.84932
5.79477	49118.84932
0	49233.24232
7.11661	49233.24232
0	49340.43827
15.43191	49340.43827
0	49430.6703
8.01969	49430.6703
0	49533.4174
16.68683	49533.4174
0	49634.12207
3.29341	49634.12207
0	49724.14757
10.19776	49724.14757
0	49821.98106
1.09294	49821.98106
0	49923.34899
3.18646	49923.34899
0	50035.91135
14.57665	50035.91135
0	50124.32648
4.60482	50124.32648
0	50230.82693
11.68179	50230.82693
0	50325.26348
10.22273	50325.26348
0	50426.22817
7.94642	50426.22817
0	50520.75109
2.35846	50520.75109
0	50627.27273
2.22507	50627.27273
0	50729.10461
14.85212	50729.10461
0	50826.79215
3.05384	50826.79215
0	50924.93232
10.35718	50924.93232
0	51027.09043
1.17981	51027.09043
0	51120.90199
2.45102	51120.90199
0	51231.73182
7.79887	51231.73182
0	51321.26815
1.21246	51321.26815
0	51426.00173
3.47019	51426.00173
0	51524.75187
8.48221	51524.75187
0	51622.31033
0.43557	51622.31033
0	51728.95084
10.5684	51728.95084
0	51830.65409
3.51391	51830.65409
0	51924.3696
2.51238	51924.3696
0	52026.1389
6.92231	52026.1389
0	52125.70367
1.86133	52125.70367
0	52226.56083
3.72819	52226.56083
0	52320.59403
1.28706	52320.59403
0	52425.92658
3.15365	52425.92658
0	52531.66496
19.18378	52531.66496
0	52626.21423
14.88006	52626.21423
0	52719.25185
5.62028	52719.25185
0	52818.656
2.06274	52818.656
0	52924.49167
2.9117	52924.49167
0	53023.88711
1.57257	53023.88711
0	53131.84536
4.51452	53131.84536
0	53227.70441
2.90608	53227.70441
0	53332.86274
5.15152	53332.86274
0	53425.75851
7.18181	53425.75851
0	53522.5752
5.29534	53522.5752
0	53627.43506
4.10673	53627.43506
0	53719.30618
3.00434	53719.30618
0	53827.91544
3.18704	53827.91544
0	53931.77645
5.89373	53931.77645
0	54023.13256
1.16028	54023.13256
0	54122.73248
6.18087	54122.73248
0	54229.54664
7.50147	54229.54664
0	54328.28692
0.9846	54328.28692
0	54416.29325
0.90869	54416.29325
0	54527.46856
4.67282	54527.46856
0	54632.82483
9.42885	54632.82483
0	54726.81415
2.12248	54726.81415
0	54822.58551
12.69794	54822.58551
0	54934.72286
6.32241	54934.72286
0	55027.9407
5.89732	55027.9407
0	55126.8441
0.61387	55126.8441
0	55224.79407
4.08051	55224.79407
0	55324.60101
5.60437	55324.60101
0	55426.9898
0.30669	55426.9898
0	55517.32756
0.47891	55517.32756
0	55627.89104
1.6007	55627.89104
0	55725.80991
0.07055	55725.80991
0	55829.76277
1.37748	55829.76277
0	55928.63652
0.71642	55928.63652
0	56015.02376
1.86364	56015.02376
0	56121.08618
6.46864	56121.08618
0	56228.07622
4.67804	56228.07622
0	56331.15252
13.50963	56331.15252
0	56425.83527
1.53277	56425.83527
0	56537.86856
3.0515	56537.86856
0	56628.23805
2.44625	56628.23805
0	56730.70878
11.852	56730.70878
0	56825.03734
3.81368	56825.03734
0	56929.63801
3.4002	56929.63801
0	57026.76924
1.95312	57026.76924
0	57124.88525
7.40022	57124.88525
0	57224.59145
0.99148	57224.59145
0	57325.84574
1.82507	57325.84574
0	57430.65319
5.61982	57430.65319
0	57518.17425
9.4638	57518.17425
0	57622.82346
0.22344	57622.82346
0	57726.29545
5.69182	57726.29545
0	57821.82057
5.29143	57821.82057
0	57928.77491
12.67382	57928.77491
0	58030.82941
4.92034	58030.82941
0	58129.30902
2.15609	58129.30902
0	58228.65589
10.65963	58228.65589
0	58332.83138
0.55875	58332.83138
0	58423.78479
2.73761	58423.78479
0	58524.9875
8.43147	58524.9875
0	58629.14342
0.01031	58629.14342
0	58724.5815
2.36013	58724.5815
0	58828.60775
6.33097	58828.60775
0	58929.02478
1.58204	58929.02478
0	59024.73047
4.21673	59024.73047
0	59135.31682
10.04804	59135.31682
0	59228.50997
7.84658	59228.50997
0	59323.66901
5.94764	59323.66901
0	59426.22806
5.60334	59426.22806
0	59525.11621
4.82484	59525.11621
0	59627.17277
7.24124	59627.17277
0	59728.62191
0.5462	59728.62191
0	59821.07761
3.20479	59821.07761
0	59924.99256
4.67174	59924.99256
0	60022.93086
11.2454	60022.93086
0	60124.57108
7.33231	60124.57108
0	60231.44035
10.55079	60231.44035
0	60326.49524
4.58982	60326.49524
0	60421.59031
2.26655	60421.59031
0	60528.69633
7.9697	60528.69633
0	60625.68135
5.24523	60625.68135
0	60729.77797
8.79455	60729.77797
0	60821.88459
0.86298	60821.88459
0	60926.39597
6.38827	60926.39597
0	61026.16041
5.76157	61026.16041
0	61130.65905
4.18899	61130.65905
0	61220.25552
5.29366	61220.25552
0	61326.47986
1.39737	61326.47986
0	61427.00813
3.27825	61427.00813
0	61541.97193
12.09565	61541.97193
0	61621.06945
3.76417	61621.06945
0	61731.19372
9.41058	61731.19372
0	61831.76146
7.91395	61831.76146
0	61920.57584
6.92844	61920.57584
0	62029.05236
5.35664	62029.05236
0	62123.11704
2.19416	62123.11704
0	62224.76059
3.20389	62224.76059
0	62326.91844
6.86365	62326.91844
0	62432.71484
8.2603	62432.71484
0	62526.53268
4.67319	62526.53268
0	62623.06532
0.48673	62623.06532
0	62730.2631
7.51936	62730.2631
0	62830.20807
0.72445	62830.20807
0	62931.00395
1.37141	62931.00395
0	63026.27448
3.31857	63026.27448
0	63123.5205
1.38263	63123.5205
0	63227.09461
8.41621	63227.09461
0	63324.8972
8.99951	63324.8972
0	63420.21095
1.00875	63420.21095
0	63530.8557
4.52813	63530.8557
0	63632.40611
10.68432	63632.40611
0	63728.66855
15.0181	63728.66855
0	63824.01186
11.29208	63824.01186
0	63925.65621
3.83153	63925.65621
0	64032.48231
6.72234	64032.48231
0	64120.89726
8.81986	64120.89726
0	64223.67242
7.52106	64223.67242
0	64326.62349
7.8673	64326.62349
0	64424.23083
7.48639	64424.23083
0	64528.98636
11.88836	64528.98636
0	64631.19277
7.24927	64631.19277
0	64731.27388
8.16768	64731.27388
0	64822.09261
1.52065	64822.09261
0	64929.97594
9.29356	64929.97594
0	65027.04019
10.62646	65027.04019
0	65125.01392
5.27198	65125.01392
0	65227.49008
9.6243	65227.49008
0	65327.25012
8.78866	65327.25012
0	65427.45945
5.07956	65427.45945
0	65529.26305
6.85819	65529.26305
0	65620.06582
0.07519	65620.06582
0	65726.35822
6.11755	65726.35822
0	65828.22229
4.64977	65828.22229
0	65931.36182
6.66257	65931.36182
0	66027.67882
0.73392	66027.67882
0	66132.34423
14.22589	66132.34423
0	66222.13984
1.19238	66222.13984
0	66332.02238
3.90601	66332.02238
0	66426.04966
1.55255	66426.04966
0	66526.57421
7.33146	66526.57421
0	66625.28921
0.45809	66625.28921
0	66731.62294
10.36074	66731.62294
0	66824.14866
4.43893	66824.14866
0	66924.874
6.08596	66924.874
0	67023.64706
9.32347	67023.64706
0	67120.71837
3.23431	67120.71837
0	67223.47652
5.29175	67223.47652
0	67325.13373
2.20699	67325.13373
0	67420.31085
3.17412	67420.31085
0	67530.5991
5.90838	67530.5991
0	67620.03823
8.68804	67620.03823
0	67722.79679
2.00126	67722.79679
0	67824.89184
0.67975	67824.89184
0	67931.79627
11.3878	67931.79627
0	68031.66319
19.37066	68031.66319
0	68124.1665
3.19119	68124.1665
0	68231.98493
13.53836	68231.98493
0	68335.84719
7.86352	68335.84719
0	68427.9458
12.18036	68427.9458
0	68516.07673
0.1558	68516.07673
0	68631.39493
4.76002	68631.39493
0	68724.89104
2.09483	68724.89104
0	68823.48082
0.48392	68823.48082
0	68929.74015
6.86069	68929.74015
0	69028.77747
3.81607	69028.77747
0	69114.27988
0.16446	69114.27988
0	69219.24957
2.91097	69219.24957
0	69333.88238
13.23357	69333.88238
0	69425.85257
1.84696	69425.85257
0	69530.24354
2.38382	69530.24354
0	69626.43841
0.33649	69626.43841
0	69720.07208
1.14507	69720.07208
0	69827.98877
8.56462	69827.98877
0	69926.85306
7.5501	69926.85306
0	70027.44446
9.393	70027.44446
0	70134.68702
8.2095	70134.68702
0	70231.02047
13.28409	70231.02047
0	70325.70616
7.31446	70325.70616
0	70431.37877
0.31942	70431.37877
0	70525.37583
1.07882	70525.37583
0	70629.81833
3.28608	70629.81833
0	70733.48129
9.06639	70733.48129
0	70829.08395
7.08841	70829.08395
0	70929.59329
9.0768	70929.59329
0	71028.8059
4.80216	71028.8059
0	71129.59793
5.36284	71129.59793
0	71227.33777
14.31688	71227.33777
0	71322.31665
4.08911	71322.31665
0	71432.26691
5.19141	71432.26691
0	71530.97909
12.24923	71530.97909
0	71629.38375
1.48424	71629.38375
0	71729.61769
9.944	71729.61769
0	71824.59496
1.44042	71824.59496
0	71926.5209
7.48853	71926.5209
0	72026.7281
1.34847	72026.7281
0	72129.65644
8.35626	72129.65644
0	72234.58122
13.33316	72234.58122
0	72324.55514
5.8897	72324.55514
0	72435.16892
5.7109	72435.16892
0	72527.80189
0.0004	72527.80189
0	72630.92333
11.10092	72630.92333
0	72729.23165
3.16179	72729.23165
0	72818.81893
2.03456	72818.81893
0	72933.79746
7.73606	72933.79746
0	73025.88754
2.37702	73025.88754
0	73125.97507
1.80835	73125.97507
0	73220.23596
2.84282	73220.23596
0	73329.12311
16.70192	73329.12311
0	73418.17378
2.51311	73418.17378
0	73525.27343
6.35185	73525.27343
0	73630.59875
5.02977	73630.59875
0	73725.96996
